date,value_mill_m3
2014-06-26,241.9269
2014-06-27,241.8911
2014-06-28,241.8588
2014-06-29,241.7259
2014-06-30,241.7726
2014-07-01,241.7726
2014-07-02,241.8157
2014-07-03,241.7187
2014-07-04,241.7044
2014-07-05,241.7044
2014-07-06,241.4891
2014-07-07,240.6855
2014-07-08,239.9215
2014-07-09,240.3627
2014-07-10,240.9868
2014-07-11,241.5394
2014-07-12,242.1527
2014-07-13,242.5652
2014-07-14,242.795
2014-07-15,242.49
2014-07-16,241.8801
2014-07-17,241.1196
2014-07-18,241.0226
2014-07-19,241.2847
2014-07-20,241.4712
2014-07-21,241.3025
2014-07-22,240.047
2014-07-23,238.8271
2014-07-24,237.5787
2014-07-25,237.0695
2014-07-26,237.0695
2014-07-27,237.116
2014-07-28,236.9366
2014-07-29,235.7599
2014-07-30,234.583
2014-07-31,233.3311
2014-08-01,232.5311
2014-08-02,232.4844
2014-08-03,232.9868
2014-08-04,234.3535
2014-08-05,234.9992
2014-08-06,235.1463
2014-08-07,234.2172
2014-08-08,232.9365
2014-08-09,231.9678
2014-08-10,232.3805
2014-08-11,233.9051
2014-08-12,236.4558
2014-08-13,238.8451
2014-08-14,240.9833
2014-08-15,242.4828
2014-08-16,242.7196
2014-08-17,242.6082
2014-08-18,242.3859
2014-08-19,241.9411
2014-08-20,241.3133
2014-08-21,240.6998
2014-08-22,239.8856
2014-08-23,239.674
2014-08-24,239.9644
2014-08-25,240.1797
2014-08-26,240.0578
2014-08-27,238.967
2014-08-28,237.8082
2014-08-29,237.2413
2014-08-30,237.7903
2014-08-31,243.3367
2014-09-01,248.0937
2014-09-02,251.387
2014-09-03,253.3062
2014-09-04,253.2848
2014-09-05,252.7467
2014-09-06,252.0507
2014-09-07,253.3386
2014-09-08,256.7073
2014-09-09,258.7593
2014-09-10,259.5163
2014-09-11,259.0068
2014-09-12,257.9594
2014-09-13,256.6319
2014-09-14,255.1898
2014-09-15,253.9844
2014-09-16,252.7467
2014-09-17,251.43
2014-09-18,250.0739
2014-09-19,248.6569
2014-09-20,247.229
2014-09-21,245.8156
2014-09-22,244.2407
2014-09-23,242.7519
2014-09-24,241.464
2014-09-25,240.2048
2014-09-26,238.9922
2014-09-27,237.9446
2014-09-28,236.8111
2014-09-29,235.5949
2014-09-30,234.332
2014-10-01,233.0476
2014-10-02,231.5338
2014-10-03,229.905
2014-10-04,228.2943
2014-10-05,226.7086
2014-10-06,225.2556
2014-10-07,224.4914
2014-10-08,226.4934
2014-10-09,229.5606
2014-10-10,233.532
2014-10-11,236.8146
2014-10-12,239.498
2014-10-13,241.4066
2014-10-14,241.9591
2014-10-15,241.7402
2014-10-16,241.0514
2014-10-17,240.3734
2014-10-18,239.8999
2014-10-19,241.116
2014-10-20,242.3071
2014-10-21,242.5473
2014-10-22,243.5196
2014-10-23,244.7897
2014-10-24,246.0775
2014-10-25,246.9887
2014-10-26,247.4622
2014-10-27,247.8353
2014-10-28,247.8676
2014-10-29,249.152
2014-10-30,249.6326
2014-10-31,249.6397
2014-11-01,249.7223
2014-11-02,250.0417
2014-11-03,251.0964
2014-11-04,251.9143
2014-11-05,252.4309
2014-11-06,252.3662
2014-11-07,251.8713
2014-11-08,251.484
2014-11-09,251.7062
2014-11-10,251.8785
2014-11-11,251.8246
2014-11-12,251.5304
2014-11-13,251.082
2014-11-14,250.7304
2014-11-15,250.6443
2014-11-16,251.0534
2014-11-17,251.1967
2014-11-18,251.0892
2014-11-19,250.7161
2014-11-20,250.1421
2014-11-21,249.4174
2014-11-22,248.7216
2014-11-23,248.7574
2014-11-24,250.8919
2014-11-25,252.6498
2014-11-26,252.9115
2014-11-27,252.7252
2014-11-28,252.3125
2014-11-29,251.7063
2014-11-30,250.9941
2014-12-01,250.1547
2014-12-02,249.3996
2014-12-03,249.1593
2014-12-04,248.2157
2014-12-05,247.0568
2014-12-06,245.9268
2014-12-07,244.9314
2014-12-08,244.0164
2014-12-09,242.8416
2014-12-10,242.0882
2014-12-11,241.3133
2014-12-12,240.2981
2014-12-13,239.2612
2014-12-14,238.0773
2014-12-15,237.3743
2014-12-16,236.4917
2014-12-17,235.4513
2014-12-18,234.3714
2014-12-19,233.489
2014-12-20,232.7535
2014-12-21,231.8136
2014-12-22,230.9598
2014-12-23,230.1633
2014-12-24,229.2306
2014-12-25,228.2477
2014-12-26,227.1104
2014-12-27,225.93
2014-12-28,224.6548
2014-12-29,223.2198
2014-12-30,221.7889
2014-12-31,220.4329
2015-01-01,219.28
2015-01-02,218.5916
2015-01-03,218.3053
2015-01-04,217.7076
2015-01-05,216.8238
2015-01-06,215.8002
2015-01-07,215.0036
2015-01-08,214.3014
2015-01-09,213.6165
2015-01-10,213.075
2015-01-11,212.6854
2015-01-12,211.7562
2015-01-13,210.9753
2015-01-14,210.3081
2015-01-15,209.5707
2015-01-16,209.0536
2015-01-17,208.2606
2015-01-18,207.1234
2015-01-19,205.8867
2015-01-20,204.683
2015-01-21,203.5546
2015-01-22,202.1991
2015-01-23,200.8224
2015-01-24,199.5332
2015-01-25,198.1917
2015-01-26,196.7766
2015-01-27,195.477
2015-01-28,194.1005
2015-01-29,192.923
2015-01-30,191.543
2015-01-31,190.156
2015-02-01,188.7439
2015-02-02,187.2793
2015-02-03,185.7535
2015-02-04,184.2021
2015-02-05,182.5283
2015-02-06,180.8341
2015-02-07,179.2316
2015-02-08,177.5834
2015-02-09,175.8959
2015-02-10,174.1286
2015-02-11,172.4105
2015-02-12,170.6992
2015-02-13,168.9744
2015-02-14,167.2427
2015-02-15,165.5298
2015-02-16,163.8627
2015-02-17,162.2723
2015-02-18,160.7039
2015-02-19,159.2308
2015-02-20,158.0605
2015-02-21,156.8665
2015-02-22,155.7182
2015-02-23,154.7555
2015-02-24,153.8814
2015-02-25,153.04
2015-02-26,151.9995
2015-02-27,151.1026
2015-02-28,150.0623
2015-03-01,150.0704
2015-03-02,150.5727
2015-03-03,150.633
2015-03-04,149.5176
2015-03-05,148.1771
2015-03-06,146.8432
2015-03-07,145.7897
2015-03-08,145.3886
2015-03-09,145.6854
2015-03-10,145.8909
2015-03-11,145.6397
2015-03-12,145.0885
2015-03-13,144.5733
2015-03-14,143.9274
2015-03-15,143.2605
2015-03-16,142.4516
2015-03-17,141.5955
2015-03-18,140.6236
2015-03-19,139.5669
2015-03-20,138.4645
2015-03-21,137.4828
2015-03-22,136.2809
2015-03-23,135.0057
2015-03-24,133.7615
2015-03-25,132.5841
2015-03-26,131.661
2015-03-27,130.5294
2015-03-28,129.3847
2015-03-29,128.3931
2015-03-30,127.3494
2015-03-31,126.2275
2015-04-01,125.0504
2015-04-02,123.8229
2015-04-03,122.5587
2015-04-04,121.2653
2015-04-05,119.9426
2015-04-06,118.646
2015-04-07,117.3818
2015-04-08,116.299
2015-04-09,115.359
2015-04-10,114.6328
2015-04-11,114.3574
2015-04-12,114.8241
2015-04-13,115.2973
2015-04-14,115.2326
2015-04-15,114.9537
2015-04-16,114.6361
2015-04-17,114.2762
2015-04-18,113.9133
2015-04-19,113.7901
2015-04-20,113.7415
2015-04-21,114.1596
2015-04-22,114.9148
2015-04-23,116.0072
2015-04-24,117.4726
2015-04-25,118.5618
2015-04-26,120.1177
2015-04-27,121.019
2015-04-28,121.2298
2015-04-29,121.1098
2015-04-30,121.0547
2015-05-01,120.9411
2015-05-02,120.7983
2015-05-03,120.5554
2015-05-04,120.4289
2015-05-05,120.3802
2015-05-06,122.7176
2015-05-07,126.2604
2015-05-08,130.0826
2015-05-09,132.9625
2015-05-10,135.1704
2015-05-11,136.9512
2015-05-12,139.381
2015-05-13,141.7912
2015-05-14,143.9046
2015-05-15,145.7898
2015-05-16,147.4171
2015-05-17,148.8621
2015-05-18,150.0655
2015-05-19,152.1953
2015-05-20,154.6152
2015-05-21,155.3425
2015-05-22,156.2021
2015-05-23,157.7475
2015-05-24,158.9722
2015-05-25,160.2991
2015-05-26,161.4354
2015-05-27,162.3438
2015-05-28,163.2487
2015-05-29,164.3339
2015-05-30,165.5009
2015-05-31,166.5317
2015-06-01,167.5897
2015-06-02,169.1241
2015-06-03,171.6382
2015-06-04,173.3972
2015-06-05,174.7749
2015-06-06,176.0132
2015-06-07,177.0578
2015-06-08,177.9321
2015-06-09,178.6499
2015-06-10,179.1841
2015-06-11,179.5821
2015-06-12,179.963
2015-06-13,180.3339
2015-06-14,180.6538
2015-06-15,180.7832
2015-06-16,180.9464
2015-06-17,181.222
2015-06-18,181.4975
2015-06-19,181.7323
2015-06-20,181.8787
2015-06-21,182.0553
2015-06-22,182.2903
2015-06-23,182.518
2015-06-24,182.6779
2015-06-25,182.6541
2015-06-26,182.6677
2015-06-27,182.6779
2015-06-28,182.6133
2015-06-29,182.2392
2015-06-30,182.1506
2015-07-01,182.0247
2015-07-02,182.0247
2015-07-03,182.0247
2015-07-04,181.9058
2015-07-05,181.8617
2015-07-06,181.9568
2015-07-07,181.8991
2015-07-08,182.1131
2015-07-09,182.5656
2015-07-10,182.5996
2015-07-11,182.7154
2015-07-12,182.8414
2015-07-13,182.9942
2015-07-14,183.0044
2015-07-15,182.9467
2015-07-16,182.855
2015-07-17,182.8414
2015-07-18,182.8414
2015-07-19,182.8414
2015-07-20,182.8414
2015-07-21,182.889
2015-07-22,182.8414
2015-07-23,182.8312
2015-07-24,182.7699
2015-07-25,182.8346
2015-07-26,182.8176
2015-07-27,182.6779
2015-07-28,182.6779
2015-07-29,182.9604
2015-07-30,183.6952
2015-07-31,184.0488
2015-08-01,184.2737
2015-08-02,184.8247
2015-08-03,185.2704
2015-08-04,185.7297
2015-08-05,186.7333
2015-08-06,187.5906
2015-08-07,188.3083
2015-08-08,188.8669
2015-08-09,189.2511
2015-08-10,189.5587
2015-08-11,189.8941
2015-08-12,190.1978
2015-08-13,190.3866
2015-08-14,190.5475
2015-08-15,190.7324
2015-08-16,192.2942
2015-08-17,194.9599
2015-08-18,196.885
2015-08-19,198.2336
2015-08-20,199.2048
2015-08-21,199.9071
2015-08-22,200.4451
2015-08-23,200.8084
2015-08-24,201.2067
2015-08-25,202.8383
2015-08-26,206.0526
2015-08-27,209.2668
2015-08-28,212.3692
2015-08-29,214.8114
2015-08-30,216.4429
2015-08-31,217.5644
2015-09-01,219.4651
2015-09-02,222.987
2015-09-03,230.0306
2015-09-04,235.8424
2015-09-05,239.4872
2015-09-06,241.7044
2015-09-07,242.9276
2015-09-08,242.325
2015-09-09,221.9928
2015-09-10,233.6924
2015-09-11,238.8988
2015-09-12,237.6146
2015-09-13,237.4997
2015-09-14,239.8425
2015-09-15,246.4363
2015-09-16,252.6031
2015-09-17,256.3127
2015-09-18,259.527
2015-09-19,259.3978
2015-09-20,257.7225
2015-09-21,254.4543
2015-09-22,251.3331
2015-09-23,250.0166
2015-09-24,249.396
2015-09-25,248.944
2015-09-26,248.3449
2015-09-27,247.5447
2015-09-28,246.5188
2015-09-29,245.3421
2015-09-30,244.0829
2015-10-01,242.7734
2015-10-02,241.4855
2015-10-03,240.1403
2015-10-04,238.7446
2015-10-05,237.2416
2015-10-06,235.8209
2015-10-07,234.6117
2015-10-08,233.6469
2015-10-09,234.027
2015-10-10,235.3437
2015-10-11,236.3268
2015-10-12,236.8505
2015-10-13,236.3626
2015-10-14,235.7421
2015-10-15,235.0136
2015-10-16,234.1275
2015-10-17,233.9481
2015-10-18,234.2998
2015-10-19,233.8477
2015-10-20,232.463
2015-10-21,231.2073
2015-10-22,230.0055
2015-10-23,229.4998
2015-10-24,229.5607
2015-10-25,229.8278
2015-10-26,229.7095
2015-10-27,228.6314
2015-10-28,227.4513
2015-10-29,226.2063
2015-10-30,225.5534
2015-10-31,225.7256
2015-11-01,225.9066
2015-11-02,225.8026
2015-11-03,224.7605
2015-11-04,223.67
2015-11-05,222.3817
2015-11-06,221.8514
2015-11-07,222.2978
2015-11-08,223.3777
2015-11-09,224.8054
2015-11-10,226.4575
2015-11-11,227.6557
2015-11-12,228.7606
2015-11-13,230.2422
2015-11-14,232.0683
2015-11-15,233.4064
2015-11-16,234.6656
2015-11-17,235.9393
2015-11-18,237.0837
2015-11-19,238.228
2015-11-20,238.601
2015-11-21,237.7975
2015-11-22,236.838
2015-11-23,235.6541
2015-11-24,234.4718
2015-11-25,233.3204
2015-11-26,231.9858
2015-11-27,230.7804
2015-11-28,230.9203
2015-11-29,231.8495
2015-11-30,232.3518
2015-12-01,231.8459
2015-12-02,231.0028
2015-12-03,230.1418
2015-12-04,230.7374
2015-12-05,233.6755
2015-12-06,239.211
2015-12-07,243.4765
2015-12-08,245.1699
2015-12-09,246.4901
2015-12-10,247.5339
2015-12-11,248.2983
2015-12-12,248.3737
2015-12-13,247.9771
2015-12-14,247.238
2015-12-15,246.3
2015-12-16,245.1915
2015-12-17,244.0757
2015-12-18,242.9313
2015-12-19,242.1062
2015-12-20,241.5895
2015-12-21,241.3923
2015-12-22,241.177
2015-12-23,241.0298
2015-12-24,241.2451
2015-12-25,243.6667
2015-12-26,245.7115
2015-12-27,245.8227
2015-12-28,245.4497
2015-12-29,244.8721
2015-12-30,244.3843
2015-12-31,244.2228
2016-01-01,244.1297
2016-01-02,244.0435
2016-01-03,243.4424
2016-01-04,242.7824
2016-01-05,241.8407
2016-01-06,240.6712
2016-01-07,239.3904
2016-01-08,238.0953
2016-01-09,236.7178
2016-01-10,235.5841
2016-01-11,234.3643
2016-01-12,233.0225
2016-01-13,231.6629
2016-01-14,230.2278
2016-01-15,228.7355
2016-01-16,227.1857
2016-01-17,225.6735
2016-01-18,224.1094
2016-01-19,222.5172
2016-01-20,220.9255
2016-01-21,219.3358
2016-01-22,217.7042
2016-01-23,216.1565
2016-01-24,214.4952
2016-01-25,212.8776
2016-01-26,211.5098
2016-01-27,210.7099
2016-01-28,210.0879
2016-01-29,210.0146
2016-01-30,211.1954
2016-01-31,212.3186
2016-02-01,212.8496
2016-02-02,212.5964
2016-02-03,212.1561
2016-02-04,211.3073
2016-02-05,210.3011
2016-02-06,209.3226
2016-02-07,209.618
2016-02-08,211.4801
2016-02-09,213.0435
2016-02-10,213.7492
2016-02-11,213.0924
2016-02-12,212.1981
2016-02-13,211.2408
2016-02-14,210.2644
2016-02-15,209.1986
2016-02-16,207.7995
2016-02-17,206.3496
2016-02-18,204.8507
2016-02-19,203.3903
2016-02-20,202.185
2016-02-21,201.0862
2016-02-22,199.8529
2016-02-23,198.3943
2016-02-24,196.9444
2016-02-25,195.3932
2016-02-26,193.8175
2016-02-27,192.1998
2016-02-28,190.7028
2016-02-29,189.2114
2016-03-01,187.8117
2016-03-02,186.3148
2016-03-03,184.692
2016-03-04,183.059
2016-03-05,181.4261
2016-03-06,180.2641
2016-03-07,179.0428
2016-03-08,177.4763
2016-03-09,175.9486
2016-03-10,174.3565
2016-03-11,172.7507
2016-03-12,171.2571
2016-03-13,169.8334
2016-03-14,168.5985
2016-03-15,167.3209
2016-03-16,165.8683
2016-03-17,164.715
2016-03-18,163.7997
2016-03-19,162.9969
2016-03-20,162.3845
2016-03-21,161.7246
2016-03-22,160.9557
2016-03-23,160.0201
2016-03-24,159.0334
2016-03-25,157.0143
2016-03-26,153.2422
2016-03-27,149.9869
2016-03-28,161.5068
2016-03-29,165.0484
2016-03-30,168.0048
2016-03-31,169.6275
2016-04-01,170.4713
2016-04-02,171.6518
2016-04-03,172.7235
2016-04-04,173.4992
2016-04-05,173.9347
2016-04-06,175.6697
2016-04-07,178.0239
2016-04-08,180.1502
2016-04-09,182.018
2016-04-10,183.6203
2016-04-11,184.6375
2016-04-12,184.6375
2016-04-13,184.3892
2016-04-14,184.0693
2016-04-15,183.9841
2016-04-16,183.9841
2016-04-17,183.9773
2016-04-18,183.8857
2016-04-19,184.1749
2016-04-20,184.1749
2016-04-21,183.7667
2016-04-22,183.651
2016-04-23,183.6578
2016-04-24,183.6102
2016-04-25,182.2561
2016-04-26,181.5247
2016-04-27,180.5483
2016-04-28,179.4834
2016-04-29,178.4628
2016-04-30,177.7654
2016-05-01,177.0476
2016-05-02,176.2241
2016-05-03,175.809
2016-05-04,176.0677
2016-05-05,176.2752
2016-05-06,176.6428
2016-05-07,177.8674
2016-05-08,180.2829
2016-05-09,182.5793
2016-05-10,183.8823
2016-05-11,185.0323
2016-05-12,186.0801
2016-05-13,186.7843
2016-05-14,187.7743
2016-05-15,189.1921
2016-05-16,190.3342
2016-05-17,190.5962
2016-05-18,189.8032
2016-05-19,188.5102
2016-05-20,187.3218
2016-05-21,186.4917
2016-05-22,186.6142
2016-05-23,188.0124
2016-05-24,189.2966
2016-05-25,190.3971
2016-05-26,191.2495
2016-05-27,191.9133
2016-05-28,192.4967
2016-05-29,192.9685
2016-05-30,193.4193
2016-05-31,194.048
2016-06-01,193.9676
2016-06-02,194.2996
2016-06-03,195.0193
2016-06-04,195.5923
2016-06-05,196.015
2016-06-06,196.326
2016-06-07,196.5634
2016-06-08,196.7173
2016-06-09,196.4063
2016-06-10,195.0298
2016-06-11,194.4218
2016-06-12,194.4218
2016-06-13,194.1564
2016-06-14,192.7728
2016-06-15,191.3159
2016-06-16,189.887
2016-06-17,188.443
2016-06-18,187.0224
2016-06-19,186.0019
2016-06-20,184.8927
2016-06-21,183.8721
2016-06-22,182.5555
2016-06-23,181.3002
2016-06-24,180.1025
2016-06-25,179.1977
2016-06-26,179.6705
2016-06-27,181.0314
2016-06-28,181.8037
2016-06-29,182.2936
2016-06-30,182.9433
2016-07-01,184.0047
2016-07-02,185.2602
2016-07-03,186.6482
2016-07-04,187.7028
2016-07-05,188.5126
2016-07-06,189.115
2016-07-07,189.5238
2016-07-08,189.901
2016-07-09,190.1629
2016-07-10,190.3622
2016-07-11,190.7324
2016-07-12,191.0226
2016-07-13,191.2564
2016-07-14,191.55
2016-07-15,191.8189
2016-07-16,192.0008
2016-07-17,192.1754
2016-07-18,192.2905
2016-07-19,192.3919
2016-07-20,192.4688
2016-07-21,192.5773
2016-07-22,192.7341
2016-07-23,192.7831
2016-07-24,192.9125
2016-07-25,193.2794
2016-07-26,193.5799
2016-07-27,193.7092
2016-07-28,194.2962
2016-07-29,194.8622
2016-07-30,196.1687
2016-07-31,197.0876
2016-08-01,197.8318
2016-08-02,198.3245
2016-08-03,198.7855
2016-08-04,199.8721
2016-08-05,201.5003
2016-08-06,202.751
2016-08-07,203.5266
2016-08-08,204.414
2016-08-09,205.2734
2016-08-10,206.2901
2016-08-11,207.1287
2016-08-12,207.8239
2016-08-13,208.4807
2016-08-14,209.1061
2016-08-15,209.5706
2016-08-16,209.9203
2016-08-17,210.1996
2016-08-18,210.4549
2016-08-19,210.5806
2016-08-20,210.7621
2016-08-21,211.1814
2016-08-22,211.447
2016-08-23,210.9473
2016-08-24,210.5073
2016-08-25,210.8076
2016-08-26,211.1988
2016-08-27,211.4786
2016-08-28,211.7403
2016-08-29,211.5937
2016-08-30,210.5002
2016-08-31,209.4136
2016-09-01,208.2885
2016-09-02,207.0693
2016-09-03,206.664
2016-09-04,206.7025
2016-09-05,206.8179
2016-09-06,206.8039
2016-09-07,206.8318
2016-09-08,206.9679
2016-09-09,206.9993
2016-09-10,206.7582
2016-09-11,206.4439
2016-09-12,205.8605
2016-09-13,204.8402
2016-09-14,203.841
2016-09-15,202.793
2016-09-16,201.7344
2016-09-17,200.5324
2016-09-18,199.39
2016-09-19,198.1532
2016-09-20,196.8326
2016-09-21,195.456
2016-09-22,194.2018
2016-09-23,193.0209
2016-09-24,191.6828
2016-09-25,190.9491
2016-09-26,191.068
2016-09-27,191.1762
2016-09-28,191.9448
2016-09-29,192.4513
2016-09-30,192.9964
2016-10-01,193.5555
2016-10-02,194.0411
2016-10-03,194.38
2016-10-04,194.6841
2016-10-05,194.9319
2016-10-06,195.1381
2016-10-07,195.271
2016-10-08,195.4279
2016-10-09,195.4874
2016-10-10,195.5958
2016-10-11,195.5958
2016-10-12,195.6133
2016-10-13,195.7566
2016-10-14,195.7636
2016-10-15,195.7636
2016-10-16,195.788
2016-10-17,195.9415
2016-10-18,196.574
2016-10-19,197.4789
2016-10-20,198.1917
2016-10-21,198.824
2016-10-22,199.3026
2016-10-23,199.7393
2016-10-24,199.8128
2016-10-25,198.9358
2016-10-26,197.8738
2016-10-27,197.5663
2016-10-28,198.0938
2016-10-29,198.4852
2016-10-30,198.8293
2016-10-31,199.1716
2016-11-01,199.5332
2016-11-02,199.7708
2016-11-03,199.9352
2016-11-04,199.8476
2016-11-05,199.5332
2016-11-06,199.9247
2016-11-07,199.7289
2016-11-08,198.4537
2016-11-09,197.168
2016-11-10,195.7914
2016-11-11,194.3905
2016-11-12,193.0278
2016-11-13,191.9552
2016-11-14,190.9002
2016-11-15,190.1909
2016-11-16,189.5761
2016-11-17,189.7648
2016-11-18,190.7604
2016-11-19,191.543
2016-11-20,192.3448
2016-11-21,192.8199
2016-11-22,192.2837
2016-11-23,192.095
2016-11-24,192.3115
2016-11-25,192.088
2016-11-26,192.109
2016-11-27,192.7186
2016-11-28,193.3301
2016-11-29,192.6819
2016-11-30,192.1159
2016-12-01,191.3823
2016-12-02,190.3132
2016-12-03,189.0774
2016-12-04,187.8236
2016-12-05,186.6159
2016-12-06,185.3044
2016-12-07,184.0251
2016-12-08,183.2087
2016-12-09,182.8582
2016-12-10,182.467
2016-12-11,181.9806
2016-12-12,181.3001
2016-12-13,180.5313
2016-12-14,179.5242
2016-12-15,178.4084
2016-12-16,177.2313
2016-12-17,176.0473
2016-12-18,174.9093
2016-12-19,173.7016
2016-12-20,172.4377
2016-12-21,171.4001
2016-12-22,170.3591
2016-12-23,169.3317
2016-12-24,169.4235
2016-12-25,170.1073
2016-12-26,171.0156
2016-12-27,172.1349
2016-12-28,172.5194
2016-12-29,172.2744
2016-12-30,172.7644
2016-12-31,173.9517
2017-01-01,175.8806
2017-01-02,177.2109
2017-01-03,178.2893
2017-01-04,179.0922
2017-01-05,179.4969
2017-01-06,178.5955
2017-01-07,177.3742
2017-01-08,176.0252
2017-01-09,174.5895
2017-01-10,173.3937
2017-01-11,172.3935
2017-01-12,171.4851
2017-01-13,170.5087
2017-01-14,169.5324
2017-01-15,168.2055
2017-01-16,166.7596
2017-01-17,165.2695
2017-01-18,163.81
2017-01-19,162.3267
2017-01-20,160.9999
2017-01-21,159.7343
2017-01-22,158.3463
2017-01-23,156.9005
2017-01-24,155.4014
2017-01-25,153.9923
2017-01-26,152.7465
2017-01-27,151.4646
2017-01-28,150.1242
2017-01-29,148.8605
2017-01-30,147.6405
2017-01-31,146.2268
2017-02-01,144.782
2017-02-02,143.4056
2017-02-03,142.0521
2017-02-04,140.6497
2017-02-05,139.2945
2017-02-06,137.9052
2017-02-07,136.4554
2017-02-08,134.9127
2017-02-09,133.3277
2017-02-10,131.7817
2017-02-11,130.1968
2017-02-12,128.6573
2017-02-13,127.0983
2017-02-14,125.5068
2017-02-15,123.8716
2017-02-16,122.3286
2017-02-17,120.9346
2017-02-18,119.5893
2017-02-19,118.317
2017-02-20,117.0657
2017-02-21,115.9002
2017-02-22,114.9279
2017-02-23,114.0688
2017-02-24,112.905
2017-02-25,111.6278
2017-02-26,110.4495
2017-02-27,109.2662
2017-02-28,108.3666
2017-03-01,107.4785
2017-03-02,106.4509
2017-03-03,105.5108
2017-03-04,104.3697
2017-03-05,103.4118
2017-03-06,102.2319
2017-03-07,100.7714
2017-03-08,99.24791
2017-03-09,97.8637
2017-03-10,96.34007
2017-03-11,94.78087
2017-03-12,93.52377
2017-03-13,92.27025
2017-03-14,90.9601
2017-03-15,89.92121
2017-03-16,88.73662
2017-03-17,87.74119
2017-03-18,86.79234
2017-03-19,85.77352
2017-03-20,84.66647
2017-03-21,83.4959
2017-03-22,82.20891
2017-03-23,80.82896
2017-03-24,79.35912
2017-03-25,77.9946
2017-03-26,76.74804
2017-03-27,75.65031
2017-03-28,74.97418
2017-03-29,74.40979
2017-03-30,73.81437
2017-03-31,73.56009
2017-04-01,74.58035
2017-04-02,76.31387
2017-04-03,77.83643
2017-04-04,78.93112
2017-04-05,79.4677
2017-04-06,79.66909
2017-04-07,79.80569
2017-04-08,80.90028
2017-04-09,82.91596
2017-04-10,85.15801
2017-04-11,87.00938
2017-04-12,87.49924
2017-04-13,87.57055
2017-04-14,87.40942
2017-04-15,87.07761
2017-04-16,86.60629
2017-04-17,85.99216
2017-04-18,85.08047
2017-04-19,83.91764
2017-04-20,82.7268
2017-04-21,81.92673
2017-04-22,81.33443
2017-04-23,80.80413
2017-04-24,80.20884
2017-04-25,79.36532
2017-04-26,78.30156
2017-04-27,77.22243
2017-04-28,76.23946
2017-04-29,75.44253
2017-04-30,74.59893
2017-05-01,73.82366
2017-05-02,73.07952
2017-05-03,72.42825
2017-05-04,71.95078
2017-05-05,71.6593
2017-05-06,71.63455
2017-05-07,72.03136
2017-05-08,72.44387
2017-05-09,72.33834
2017-05-10,72.02519
2017-05-11,71.47622
2017-05-12,71.28699
2017-05-13,72.02824
2017-05-14,73.00195
2017-05-15,74.04697
2017-05-16,75.2347
2017-05-17,77.13874
2017-05-18,81.22899
2017-05-19,86.15347
2017-05-20,89.30721
2017-05-21,91.67023
2017-05-22,93.4519
2017-05-23,94.81982
2017-05-24,95.90574
2017-05-25,96.61879
2017-05-26,97.28662
2017-05-27,97.81512
2017-05-28,98.34349
2017-05-29,98.72608
2017-05-30,99.11505
2017-05-31,99.41319
2017-06-01,99.53638
2017-06-02,99.66291
2017-06-03,99.82479
2017-06-04,99.96097
2017-06-05,100.0096
2017-06-06,100.1102
2017-06-07,102.791
2017-06-08,108.4283
2017-06-09,111.8255
2017-06-10,115.8744
2017-06-11,118.9994
2017-06-12,121.2977
2017-06-13,122.9542
2017-06-14,124.0499
2017-06-15,124.8385
2017-06-16,125.9014
2017-06-17,126.6744
2017-06-18,127.2255
